company,locationid,plant,iso3,lon,lat,plant.id
MINSKVODOKANAL,1070349,GONOLES REBUILD,BLR,,,52982
MIRAI KOGYO CO LTD,1022844,MIRAI KOGYO,JPN,,,28645
MIRALLES Y RIPOLLES SA,1042913,MYR PLANT,ESP,,,30070
MITSUBISHI MOTORS CORP,1022906,MMC INDONESIA FACTORY,IDN,,,28834
MITSUI CHEMICALS INC,1069541,SENBOKU WORKS,JPN,,,40523
MITSUI CHEMICALS INC,1022940,IWAKUNI-OHTAKE WORKS,JPN,,,19829
MITSUI GREENLAND,1060429,MITSUI GREENLAND,JPN,,,28750
MITSUI MINING COMPANY LTD,1022935,MIIKE MINE,JPN,,,28409
MITSUI MINING COMPANY LTD,1022934,ASHIBETSU (MMC),JPN,,,2281
MITSUI MINING COMPANY LTD,1022932,GINSUI,JPN,,,15140
TRIPURA STATE ELECTRICITY CORP,1065159,MAHARANI,IND,,,26620
MOLINO MEIONI,1023026,ASCONA MOLINO,ITA,,,2254
MOLINOS BALCARCE SA,1042915,MOLINOS BALCARCE,ARG,,,29007
MON DESERT ALMA LTD (MDA),1054239,MDA MILL,MUS,,,27792
MON LOISIR SUGAR ESTATE,1054238,MON LOISIR,MUS,,,29035
MONBETSU BIOGAS,1081351,MONBETSU BIOGAS,JPN,,,65399
MONCADA ENERGY GROUP SRL,1063660,NARBONE,ITA,,,30483
MONEENATIEVE WIND FARM LTD,1065448,MONEENATIEVE,IRL,,,29063
MONICA JAKOBSSON,1055131,ZEPYRUS AF HOV ALMESTAD,SWE,,,50970
MONT-CENIS ACADEMY,1046096,MONT-CENIS,DEU,,,29121
MORGAN STANLEY/ONT TEACHERS,1049524,TAC ISLAND,CHL,,,44121
TURKMENENERGO,1032225,ABADAN CITY-1,TKM,,,86
MORIOKA GAS CO LTD,1023079,IWATE MORIOKA GAS,JPN,,,19845
MORISHITA KAGAKU KOGYO,1023080,OKAYAMA MORISHITA KAGAKU,JPN,,,32348
MOTHERTEXTILE MILLS LTD,1073686,DHAKA MOTHER,BGD,,,59525
MOULIN DE GERCY,1023147,GERCY PAR VERVINS,FRA,,,14958
NAGANO PREFECTURE,1023312,SUSOBANA,JPN,,,43876
NANKAI PLYWOOD CO LTD,1023349,KAGAWA NANKAI PLYWOOD,JPN,,,20759
NARANG INTERNATIONAL HOTELS,1044219,NARANG HOTELS,IND,,,30477
NENJIANG RIVER BASIN ELECTRIC,1059359,NIERJI,CHN,,,31101
NEW ENERGY & IND TECH (NEDO),1060587,SANAGOCHI,JPN,,,39387
NEXT AGE HANDA,1023912,NEXT AGE HANDA,JPN,,,31073
NHA MAY XI MANG CEMENT CO,1023916,THU DUC CEMENT PLANT,VNM,,,45324
NHPC LTD,1023412,RANGIT-I,IND,,,36617
NICHII CO LTD,1023922,KITA-HIMEJI BUILDING,JPN,,,22343
NICHIRO CORP,1023927,YEMEN COLD STORAGE,YEM,,,50655
NIELS ERIK MADSEN,1042559,STENIS ENGE NEM,DNK,,,43214
NIELS MEJLHOLM,1042560,STENIS ENGE NM,DNK,,,43215
NIGASHI NAEHO SATIE CENTER,1023935,NIGASHI NAEHO SATIE CTR,JPN,,,31189
NIGERIA SOLAR HYBRID,1050235,NIGERIA SOLAR,NGA,,,31191
NIGERIAN AGIP OIL CO (NAOC),1065205,IDU FIELD,NGA,,,19084
NIGERIAN AGIP OIL CO (NAOC),1072405,KWALE OGPP,NGA,,,58135
NIGERIAN ELEC SUPPLY (NESCO),1046671,BUKURU,NGA,,,6190
NIPPON LIGHT METAL CO LTD,1024031,FUJIGAWA,JPN,,,14246
NISSAN MOTOR CO LTD,1051695,TOCHIGI PLANT,JPN,,,45628
NISSAN MOTOR CO LTD,1024131,KYUSHU FACTORY,JPN,,,23561
NISSAN SANNY,1024137,NEW TOKYO SALES,JPN,,,31013
NISSAN SUNNY KOBE CO LTD,1024139,NISSAN SUNNY HEAD OFC,JPN,,,31346
NISSAN SUNNY KOBE CO LTD,1024140,NISSAN SUNNY KOBE,JPN,,,31347
NISSEKI KUGENUMA CLUB,1024146,NISSEKI KUGENUMA CLUB,JPN,,,31350
NISSHIN SPINNING COMPANY LTD,1024149,TOKUSHIMA MILL,JPN,,,45688
NISSO SMELTING CO LTD,1024162,FUKUSHIMA NISSO,JPN,,,14295
NITTA GELATINE CO LTD,1024165,NITTA GELATINE,JPN,,,31359
NITTETSU LIFE CO LTD,1024167,NITTETSU SAKAI BLDG,JPN,,,31361
NITTO BOSEKI COMPANY LTD,1024168,FUKUSHIMA FACTORY (NITTO),JPN,,,14290
NITTO ELECTRIC WORKS LTD,1024171,AICHI NITTO,JPN,,,498
NITTO HOGEI,1024172,KYOGO NITTO,JPN,,,23530
NIZAM SUGARS LTD,1051819,ZAHEERABAD MILL,IND,,,56394
NK ROSNEFT,1079643,KUIBYSHEV REFINERY,RUS,,,64364
NOBORIBETSU MARINE PARK,1024180,NOBORIBETSU MARINE PARK,JPN,,,31418
NOPWASD - NAT ORG WAT & DRAIN,1048408,BALAKS WWTP,EGY,,,2982
NORD-SALTEN KRAFTLAG A/S,1024214,SLUNKAJAVRRE,NOR,,,42028
NORDEX,1024240,NORDEX WIND,DEU,,,31494
NORILSK NICKEL,1050051,CAWSE/CENTAUR NICKEL,AUS,,,7477
NORILSK NICKEL,1047618,UST-KHANTAISKAYA,RUS,,,47354
NORILSK NICKEL,1026768,NORILSK-3,RUS,,,31527
NORSKE SKOGINDUSTRIER ASA,1069131,JEONJU MILL,KOR,,,20230
NORSKE SKOGINDUSTRIER ASA,1010538,BOYER MILL,AUS,,,5480
NORTH CHINA GRID CO LTD,1024335,HUOXIAN,CHN,,,18883
NORTH CHINA GRID CO LTD,1024372,ZHUNGEER-1,CHN,,,51198
NORTH CHINA GRID CO LTD,1024360,XIAWEIDIAN,CHN,,,50321
NORTH CHINA GRID CO LTD,1024354,TIANJIN CITY,CHN,,,45371
NORTH CHINA GRID CO LTD,1024355,TIANJIN IC,CHN,,,45374
NORTH EASTERN ELECTRIC POWER,1043935,KOPILI BY-PASS,IND,,,22802
NORTH EASTERN ELECTRIC POWER,1024377,KHANDONG,IND,,,21960
NORTH EASTERN ELECTRIC POWER,1047211,RANGANADI-1,IND,,,36609
NORTHERN POWER LTD,1066899,JAFFNA PROJECT,LKA,,,19969
OAO LUKOIL,1065969,TEDINSK FIELD,RUS,,,44834
OAO LUKOIL,1047073,VOLGOGRAD GRES,RUS,,,48509
OAO LUKOIL,1026540,BELORECHENSK,RUS,,,3986
OAO LUKOIL,1026816,VOLZHSKIY-1,RUS,,,48537
OAO LUKOIL,1079783,VARANDEY TERMINAL,RUS,,,64452
OAO LUKOIL,1026817,VOLZHSKIY-2,RUS,,,48538
OAO LUKOIL,1070226,VOLGOGRAD-2,RUS,,,51427
WINDMOLENVERENIGING NOORDENWIN,1024205,ZURICH NOORDENWIND,NLD,,,51103
OFFICE NATIONAL DE L'ELEC,1052160,TANAFNIT,MAR,,,44464
OFICINA DE ELEC RURAL,1056839,COROZAL,PAN,,,9423
OG LANAFRUCHT-JUVAL,1076537,LANAFRUCHT-JUVAL,ITA,,,62412
WONKWANG UNIV MEDICAL CENTERS,1079945,IKSAN MEDICAL CENTER,KOR,,,64566
OKAYAMA PREFECTURE,1043614,KENCHO-TAIYOKO,JPN,,,21778
WORLD CONCERN,1064449,NYISHAR,NPL,,,31958
WUHAN KAIDI  POWER INVEST CO,1081221,QIDONG KAIDI,CHN,,,65324
WUSUOTUN SHENGJIAN COAL MINE,1055685,WUSOUTUN,CHN,,,50216
OSADA SANGYO,1024928,OSADA SANGYO,JPN,,,32848
OSAKA CEMENT COMPANY LTD,1024930,KOHICHI PLANT,JPN,,,22609
PAZHAVOOR WIND FARM PROJECT,1049949,PAZHAVOOR,IND,,,33941
PD ENERGY,1068238,BITTERFELD WTE,DEU,,,4779
PEB,1025345,PEB WESTERGO,NLD,,,33982
PEB,1025341,PEB FRISIA,NLD,,,33978
PETROBRAS,1063444,BONFANTE,BRA,,,5213
PETROLIAM NASIONAL (PETRONAS),1059477,PUTRAJAYA,MYS,,,36127
PETRONAS - PETROLIAM NASIONAL,1025471,LABUAN METHANOL,MYS,,,23973
PETROTERMINAL DE PANAMA SA,1072969,CHIRIQUI PETRO,PAN,,,58894
POLYPOTAMOUS,1053150,EVIA POLYPOTAMOUS,GRC,,,12917
POLYTRUSIONS PVT LTD,1025624,MUPPANDAL POLYTRUSIONS,IND,,,29910
PONTEFRACT INFIRMARY,1025626,PONTEFRACT INFIRMARY,GBR,,,35250
POOLAVADI WIND PLANT,1063991,WP POOLAVADI,IND,,,50140
PORI ENERGIA OY,1025631,YLIKYLANKOSKI,FIN,,,50708
POSCO,1048095,SUNGNAM POSCO,KOR,,,43765
POSCO,1025642,GWANGYANG POSCO,KOR,,,23495
POWER AND WATER CORP,1062329,KALKARINGI,AUS,,,20937
GDF SUEZ SA,1060754,ANTILHUE,CHL,,,1706
PROVINCIAL RECONSTRUCTION TEAM,1076512,PANJSHIR WIND,AFG,,,62387
PROYECTO ESPECIAL CHAVIMOCHIC,1069417,BOCATOMA,PER,,,5039
PT DHARMA MAUNGGAL,1025914,MANUNGAAL DHARMA,IDN,,,27078
PT ERNA DJULIAWATI PLYWOOD,1025924,ERNA DJULIAWATI FACTORY,IDN,,,12656
2B AG,1052758,SCHAFFHAUSEN BIOENERGIE,CHE,,,40059
360 CORPORATE,1071414,OLIVENZA-2,ESP,,,52632
PT FLORA SAWITA,1025926,PT FLORA SAWITA,IDN,,,35890
PT INDOCEMENT,1048308,KALIMANTAN CEMENT WORKS,IDN,,,20918
PT INDONESIA ASAHAN ALUMINIUM,1025871,INAL PLANT,IDN,,,19262
PT INDONESIA POWER,1026069,GRATI,IDN,,,15767
PT INDONESIA POWER,1026066,GARUNG,IDN,,,14691
PT INDONESIA POWER,1026171,WONOGIRI,IDN,,,50063
PT INDONESIA POWER,1067298,UMBU BINER,IDN,,,47003
PT INDONESIA POWER,1050173,PARAKAN KONDANG,IDN,,,33648
PT INDONESIA POWER,1026060,DARAJAT PLN,IDN,,,10207
PT INTI INDORAYON UTAMA,1025947,OCEAN SKY,IDN,,,32138
PT IRO STEEL,1025951,IRO STEEL,IDN,,,19570
PT ITCI,1025953,ITCI PLANT,IDN,,,19749
PT ITS/ISTEM,1025954,ITS/ISTEM PLANT,IDN,,,19767
PT IWWI,1025956,IWWI PLANT,IDN,,,19854
PT JAKARTA SETIABUDI INTL,1028999,SKYLINE BUILDING,IDN,,,41964
PT JATI MALUKU TIMBER,1025958,JATI MALUKU FACTORY,IDN,,,20122
PT KALTIM SUPACOAL (KSC),1078636,BAYAN TABANG,IDN,,,63781
PT LANSANO,1025986,LANNSANO PLANT,IDN,,,24447
PT MATA TEX,1025992,MATA TEX PLANT,IDN,,,27500
PT MAX FERRO,1025993,MAX FERRO PLANT,IDN,,,27652
PT MERANTI SAKTI INDAH PLYWOOD,1025996,MERANTI SAKTI FACTORY,IDN,,,28070
PT METIN BOX,1025998,METIN BOX FACTORY,IDN,,,28195
PT MULIA TIMKER PTE LTD,1026002,MULIA TIMKER PLANT,IDN,,,29806
PT NASTITI,1026005,NASTITI PLANT,IDN,,,30606
PT NGARIRAJO,1026007,NGARIRAJO PLANT,IDN,,,31081
PT NIHONSEIMA,1026008,NIHONSEIMA PLANT,IDN,,,31198
PT NIKAWA TEXTILE INDUSTRIES,1026009,NIKAWA TEXTILE PLANT,IDN,,,31229
PT OMRON MFG INDONESIA,1026012,OMRON FACTORY,IDN,,,32558
PT OPAL INDAH,1026013,OPAL INDAH,IDN,,,32660
PT PACIFIC FIBERTAMA CORP,1042183,FIBERTAMA PLANT,IDN,,,13380
PT PALRIK ARAYA,1026018,PALRIK ARAYA PLANT,IDN,,,33492
PT PANCA EKA BINA,1026019,PANCA EKA BINA PLANT,IDN,,,33537
PT PARISINDO PRATAMA,1026022,BOGOR MILL,IDN,,,5108
PT PIONEER TRADING,1026028,PIONEER TRADING PLANT,IDN,,,34736
PT PLN PERSERO,1026089,LANGSA (PLN),IDN,,,24433
PT PLN PERSERO,1061943,INDRALAYA,IDN,,,19351
PT PLN PERSERO,1026177,WINNING,IDN,,,49849
PT PLN PERSERO,1026044,BATANG AGAM,IDN,,,3538
PT PLN PERSERO,1041378,AIR MOLEK,IDN,,,529
PT PLN PERSERO,1026105,MUSI,IDN,,,29992
PT PLN PERSERO,1026167,TG PANDAN,IDN,,,45160
PT PUNCAKJAYA POWER,1040339,GRASBERG MINE,IDN,,,15757
QATAR FERTILISER CO (QAFCO),1026408,QAFCO WORKS,QAT,,,36166
RAMCO GROUP,1064088,ALATHIYUR PLANT,IND,,,804
RENEWABLE ENERGY GENERATION,1073942,RAMSEY REG,GBR,,,59745
REPSOL YPF SA,1049865,CHIHUIDO SIERRA NEGRA,ARG,,,8341
RHYTHM WATCH CO LTD,1027475,RHYTHM WATCH,JPN,,,37211
RIKEN POWER CABLES CO LTD,1027491,SHIRONE PLANT (RIKEN),JPN,,,41326
RIO NEGRO GEN HIDRAULICA,1048809,GUILLERMO CESPEDES,ARG,,,16239
RIO TINTO PLC,1027525,PANNAWONICA,AUS,,,33578
RIO TINTO PLC,1025351,LA CHRISTINE,FRA,,,23651
RIYADH CEMENT CO (RCC),1063669,MUZAMIYAH CEMENT PLANT,SAU,,,30034
RIZANSEA PARK HOTEL,1027519,RIZANSEA PARK HOTEL,JPN,,,37628
RNP ENTERPRISES,1057346,POHANG LANDFILL,KOR,,,35056
RODENBURG,1027531,MOLENSINGEL,NLD,,,28984
ROMENERGO SA,1027133,MALINI,ROU,,,26812
ROMPETROL,1027314,VOINEASA-I,ROU,,,48490
ROMPETROL,1027150,NAVODARI,ROU,,,30664
ROODHUIS,1027557,ROODHUIS SLYP,NLD,,,37931
ROYAL AIR FORCE (RAF),1045522,RAF COTTESMORE,GBR,,,36411
ROYAL AIR FORCE (RAF),1045524,RAF HONNINGTON,GBR,,,36415
ROYAL AIR FORCE (RAF),1058096,RAF STAXTON WOLD,GBR,,,36420
ROYAL AIR FORCE (RAF),1045523,RAF CRANWELL,GBR,,,36412
ROYAL AIR FORCE (RAF),1045521,RAF CONNINGSBY,GBR,,,36409
SADESA - SOC ARGENTINA ENERGIA,1011925,CENTRAL PUERTO,ARG,,,7621
SAKHALIN ENERGY INVESTMENT CO,1059956,SAKHALIN-2 REFINERY,RUS,,,38787
SAKURANOMIYA RIVER CITY,1027852,MKO EQUIPMENT BLDG,JPN,,,28821
SALTEN KRAFTSAMBAND AS,1027877,LOMI,NOR,,,25684
SALZBURG AG FUR ENERGIE,1027896,ANGERTAL,AUT,,,1553
SALZBURG AG FUR ENERGIE,1061349,MURFALL,AUT,,,29938
SALZBURG AG FUR ENERGIE,1061345,BACHWINKL REBUILD,AUT,,,2759
SALZBURG AG FUR ENERGIE,1027906,URSTEIN,AUT,,,47300
SALZBURG AG FUR ENERGIE,1054146,TRATTENBACH REBUILD,AUT,,,46175
SALZBURG AG FUR ENERGIE,1061351,STRASSER,AUT,,,43412
SALZBURG AG FUR ENERGIE,1027901,SOHLSTUFE HALLEIN,AUT,,,42211
SALZER ELECTRONICS LTD,1027909,KATHANUR SALZER,IND,,,21471
SAMCA,1073759,BURGOS S MARTA,ESP,,,59582
SAMCA - MOLINOS DEL EBRO,1056703,BAYO EBRO,ESP,,,3646
SAMCA - MOLINOS DEL EBRO,1056702,ATALAYA EBRO,ESP,,,2410
SAMCOR GLASS,1027926,KOTA SAMCOR,IND,,,22913
SAMLIP GENERAL FOODS CO LTD,1027913,HEUNG SHI PLANT,KOR,,,17605
SAMRA ELECTRIC POWER GEN CO,1044698,AL-SAMRA,JOR,,,21842
SAMRUK-ENERGO JSC,1020647,KAPSHAGHAI,KAZ,,,21223
SAMRUK-ENERGO JSC,1031978,ALMATY-2,KAZ,,,1043
SAMRUK-ENERGO JSC,1074319,CHARDARINSK,KAZ,,,60071
BAHAMAS ELECTRICITY CORP,1010647,ELEUTHERA HI,BHS,,,12259
SAMSUNG MEDICAL CENTER,1072716,SAMSUNG MEDICAL CENTER,KOR,,,58419
SAMSUNG PETROCHEMICAL CO LTD,1027935,ULSAN PLANT,KOR,,,46971
SAUDI ARABIAN NATIONAL GUARD,1028118,SAUDI NATIONAL GUARD,SAU,,,39947
SAUDI ARAMCO,1075666,KARAN GAS PLANT,SAU,,,61447
SAUDI ELECTRICITY CO,1028190,TIHAMA CENTRAL,SAU,,,45432
SAUDI ELECTRICITY CO,1048362,AL-MAJMAH,SAU,,,729
SC CET GOVORA SA,1027092,GOVORA,ROU,,,15610
SC ELECTRICA SA,1034441,LAPUSNA II,ROU,,,24488
SC HIDROELECTRICA SA,1026941,ARNIS,ROU,,,2079
SC HIDROELECTRICA SA,1026969,BOGA,ROU,,,5094
SC HIDROELECTRICA SA,1027125,LILIECI,ROU,,,25236
SC HIDROELECTRICA SA,1027254,STINCA COSTESI,ROU,,,43286
SC HIDROELECTRICA SA,1027185,PIRIUL TURCULUI,ROU,,,34766
SC HIDROELECTRICA SA,1027023,CHEMP MUNTENI,ROU,,,8140
SC HIDROELECTRICA SA,1026946,AZUGA,ROU,,,2717
SC HIDROELECTRICA SA,1027278,TIRLUNG-3,ROU,,,45530
SC HIDROELECTRICA SA,1027112,IOD-3,ROU,,,19492
SC HIDROELECTRICA SA,1027159,NOAPTES,ROU,,,31406
SC HIDROELECTRICA SA,1026977,BRADISOR,ROU,,,5533
SC HIDROELECTRICA SA,1027199,RACACIUNI,ROU,,,36365
SC HIDROELECTRICA SA,1027220,RUNCU I,ROU,,,38256
SEETHAELIYA TEA FACTORY,1044528,SEETHAELIYA,LKA,,,40396
SEKIYA UMAWATARI,1028425,SEKIYA UMAWATARI SVC STA,JPN,,,40444
SEMNAN ENV PROTECTION DEPT,1070251,PARVAR EPS,IRN,,,53217
SHARJAH ELEC & WATER AUTH,1028579,ABU MOOSA,ARE,,,159
SHAWMONT NEWFOUNDLAND LTD,32508,BURNT SPILLWAY,CAN,,,6351
SHENGFOUTANG HYDROPOWER CO,1057334,SHENGFOUTANG,CHN,,,40986
SHENHUA GROUP CO,1073071,ZHUNNENG,CHN,,,58986
SHENHUA GROUP CORP LTD,1050806,SHENMU,CHN,,,40991
SHENHUA GROUP CORP LTD,1069967,SHENDONG SHANGWAN,CHN,,,54096
SHENZHEN CITY FUYUAN INDUST,1078382,LANKOU,CHN,,,63601
SHENZHEN CITY FUYUAN INDUST,1078369,LIUCHENG,CHN,,,63588
SHIBAMASA LEISURE LAND,1028638,SHIBAMASA LEISURE LAND,JPN,,,41043
SHIBAMASA LEISURE POOL,1028639,SHIBAMASA LEISURE POOL,JPN,,,41044
SHIHORO-CHO AGRICULTURE COOP,1028642,SHIHORO-CHO AG COOP,JPN,,,41067
SHIHUNG CITY,1075974,SHIHUNG CITY,KOR,,,61939
SHIKANODAI SPORTS,1028643,SHIKANODAI SPORTS,JPN,,,41074
SHIKIBO LTD KOUNAN,1028644,SHIKIBO KOUNAN,JPN,,,41076
SHIKISHIMA BAKING CO LTD,1028646,NARA SHIKISHIMA,JPN,,,30472
SHIKOKU ELECTRIC POWER CO,1028655,HIRONO HYDRO,JPN,,,17870
SHIKOKU ELECTRIC POWER CO,1028685,SHIN YUYAMA (SHIKOKU),JPN,,,41243
SHINSAPPORO TERMINAL,1028737,SHINSAPPORO TERMINAL BLDG,JPN,,,41279
SHINSEIDAI FAMILY PLAZA,1028738,SHINSEIDAI FAMILY PLAZA,JPN,,,41280
SHIRAKABA KOGEN HOTEL,1028746,SHIRAKABA KOGEN HOTEL,JPN,,,41302
SHIRAKABAKO KANKO HOTEL LTD,1028747,SHIRAKABAKO KANKO HOTEL,JPN,,,41303
SHISUI BOSEKI,1028756,SHISUI BOSEKI,JPN,,,41334
SIGWART ASBESTOS FACTORY,1028850,SIGWART PLANT,EGY,,,41573
SIKKIM POWER DEPARTMENT,1060457,UPPER RONGNICHU,IND,,,47283
SINAMEN AUTO GAS STAND,1063098,SINAMEN TOKYO,JPN,,,41702
SOC D'EAU ET ELEC MADAGASCAR,1076400,ILAKAKA RANOHIRA,MDG,,,62285
SOC NAT D'ELEC (SENELEC),1068991,SARAYA,SEN,,,39833
SOUTHFERT COOPERATIVE LTD,1029616,AWARUA FACTORY,NZL,,,2664
CUSCATLAN GERMAN SCHOOL,1062509,CUSCATLAN GERMAN SCHOOL,SLV,,,9887
CVA SPA,1077532,COVALOU,ITA,,,63172
D'ORSOGNA LTD,1067478,PALMYRA PLANT,AUS,,,33470
DAI NIPPON PRINTING CO LTD,1013462,KAMIFUKUOKA PLANT,JPN,,,21017
DAIYUKAI HOSPITAL,1013511,DAIYUKAI HOSPITAL,JPN,,,10053
DAK SRONG JOINT STOCK CO,1066374,DAK SRONG-1,VNM,,,10063
DALA ENERGI AB,1051149,LIMA BRUK,SWE,,,25255
DALANE ENERGI,1014168,OGREYFOSS,NOR,,,32259
DALANE ENERGI,1051228,LINDLAND,NOR,,,25319
DALIAN THERMOELECTRIC GROUP CO,1070509,DALIAN CHANGHAI,CHN,,,55904
DALIAN WIND PLANTS,1081208,XIAOCHANGSHAN,CHN,,,65316
DALIAN WIND PLANTS,1081209,DACHANGSHAN,CHN,,,65317
DAMASCUS CEMENT FACTORY,1013525,DAMASCUS CEMENT FACTORY,SYR,,,10128
DAMASCUS WATER CO,1013526,DAMASCUS WWTP,SYR,,,10130
DANGOTE INDUSTRIES LTD,1079716,DANGOTE SUGAR,NGA,,,64419
DANIDA INDIA,1013541,MUPPANDAL DANIDA,IND,,,29896
DANMARKS TEKNISKE UNIT (DTU),1067889,DTU BIOGAS,DNK,,,11372
DANSK VINDKRAFT ENTERPRISE A/S,1049053,DVE PLANT,DNK,,,11562
STATE GRID CORP OF CHINA,1013928,XIN'ANJIANG,CHN,,,50341
DEPARTMENT OF ENERGY (FJ),1017001,BUKUYA,FJI,,,6191
DEPT ELECTRICAL SERVICES,1040945,TEMBURONG,BRN,,,44941
DEPT ELECTRICAL SERVICES,1053218,BUKIT PANGGAL,BRN,,,6183
DEWAN TEXTILE,1013661,DEWAN TEXTILE FACTORY,SGP,,,10680
DEZENTRALE ENERGIE AGENTUR,1061581,SEELZE,DEU,,,40393
DEZENTRALE ENERGIE AGENTUR,1045815,LADERHOLZ,DEU,,,24016
DEZENTRALE ENERGIE AGENTUR,1061579,EILVESE,DEU,,,11935
DIEKAMP,1013676,SALZBERGEN DIEKAMP,DEU,,,38970
DIJKSTRA,1013684,SCHILLINKPAD,NLD,,,40103
DIR GEN SERV PUB CHUBUT (DGSP),1062232,EL CAJON CHUBUT,ARG,,,12013
DIR GEN SERV PUB CHUBUT (DGSP),1048622,NORQUINCO SUR,ARG,,,31542
DIR GEN SERV PUB CHUBUT (DGSP),1062229,SEPAUCAL,ARG,,,40587
SUKALA - SUCRIER KALA SUPER,1073260,SUKALA PLANTATION,MLI,,,59139
SULTANATE OF BRUNEI,1055346,SULTANS PALACE,BRN,,,43638
TECAPROD-PRODUTORA DE ENERGIA,1080794,PISCINA STA MARTA,PRT,,,65059
TRINERGY LTD,1049663,AGGIUS-VIDDALBA,ITA,,,394
ELEKTROWERK ASSLING,1072066,ASSLING-1,AUT,,,57829
TURKMENNEFT,1054567,GUNORTA GAMYSHLYDJA,TKM,,,16314
TURKU ENERGIA OY,1032086,SAHKOLCUTOS,FIN,,,38607
TUSA HYDRO,1034871,TUSA-II,ROU,,,46676
UDDEVALLA ENERGI AB,1077445,ST ANNA,SWE,,,63115
UDI UMWELT DIREKT INVEST,1054745,POMBSEN UDI,DEU,,,35150
UMWELTKONTOR RENEWABLE ENERGY,1060321,DARN,DEU,,,10246
UMWELTKONTOR RENEWABLE ENERGY,1060314,EINZELBETREIBER,DEU,,,11948
UMWELTKONTOR RENEWABLE ENERGY,1060133,BORNE-3,DEU,,,5326
W BAKKER,1033119,W BAKKER,NLD,,,48634
WAKOYU,1033160,WAKOYU,JPN,,,48765
WANPAKU-HIROBA WANPAKU-YU,1033169,WANPAKU-HIROBA IZUMI,JPN,,,48895
WENDELIN MAUNZ GMBH ELEK,1033271,HECKENMUHLE,DEU,,,17281
WENERGY-ANHUI PROV ENERGY,1077160,KANGBAO COUNTY,CHN,,,62952
WEPA PAPIERFABRIK P KRENGEL,1025240,MARSBERG-GIERSHAGEN,DEU,,,27340
WERNSING FEINKOST GMBH,1016948,ADDRUP WERNSING,DEU,,,300
WESEMAEL,1033282,HORNHUIZEN WESEMAEL,NLD,,,18410
WESSEX WATER SERVICES LTD,1033284,BERRY HILL STW,GBR,,,4206
WESSEX WATER SERVICES LTD,1045731,POOLE STW,GBR,,,35290
WEST BENGAL GREEN ENERGY DEV,1075655,RABI RASHMI ABASAN,IND,,,61437
WEST BENGAL RENEW ENRGY DEV,1055542,SAGAR SUNDERBAN,IND,,,38563
WEST SUFFOLK HOSPITAL,1033304,WEST SUFFOLK,GBR,,,49393
WESTERN DEEP GOLD MINES,1033307,CARELTONVILLE,ZAF,,,7159
WESTERN METAL PRODUCTS CO LTD,1069914,WEMPCO PLANT,NGA,,,57148
WESTPOWER LTD,1010109,SOUTH WESTLAND,NZL,,,42559
WINDPARK SAAR GMBH & CO KG,1065816,WP SAAR,DEU,,,50141
EWZ,1064039,BONDO,CHE,,,5205
YKK,1033641,KUROBE FACTORY,JPN,,,23371
AGL ENERGY LTD,1061148,ROCKINGHAM LANDFILL,AUS,,,37756
AIZU UNIVERSITY,1009934,AIZU UNIVERSITY,JPN,,,560
AJINOMOTO CO LTD,1009941,AJINOMOTO FACTORY,JPN,,,568
ALICORP SA,1052290,OLEAGINOSA CALLAO,PER,,,32443
ALINTA LTD,1011066,GLENBROOK STEEL WORKS,NZL,,,15261
APELE ROMANE RA (ANAR),1010256,MARACIENENI,ROU,,,27136
AZIENDA ELET TICINESE (AET),1066627,RIAZZINO,CHE,,,37222
BASUKI RACHMAT,1010788,BASUKI RACHMAT,IDN,,,3523
BAYMINA ENERJI AS,1032101,BAYMINA,TUR,,,3643
BELENERGO,1080988,MINSK-2 HYDRO,BLR,,,65185
BHUTAN POWER CORP LTD,1047412,RONGCHHU,BTN,,,37915
CAGAYAN ELEC PWR & LIGHT CO,1047739,MINERGY,PHL,,,28579
CALCEED CO LTD,1051680,YAMAGUCHI CALCEED,JPN,,,50466
CENTRAL ELECTRICA MITJANS,1045825,SARRIA,ESP,,,39877
CENTRAL ELECTRICITY BOARD,1042001,TREFLES,MUS,,,46208
CENTRAL ELECTRICITY BOARD,1042005,REDUIT REBUILD,MUS,,,36932
CENTRAL ELECTRICITY BOARD,1042002,NICOLAY,MUS,,,31127
CENTRAL ENERGY SYSTEM,1056419,UYENCH RIVER,MNG,,,47428
CHINA GUODIAN CORP,1071571,CHONGJIANGHE-2,CHN,,,55476
CHINA GUODIAN CORP,1082277,DONGSHAN OTSAI,CHN,,,66033
CHINA HUANENG GROUP CORP,1024334,HUILIUHE,CHN,,,18778
CHINA HUANENG GROUP CORP,1075904,HUITENGLIANG NORTH,CHN,,,61876
CIA ESTADUAL ENERGIA ELET RS,1043345,TOCA,BRA,,,45618
CIA MINERA SAYAPULLO SA,1052324,SAYAPULLO,PER,,,40021
CONST METALURGICAS SA,1042850,CONST METALURGICAS PLANT,ARG,,,9254
COOLEN MTS,1013276,COOLEN MTS,NLD,,,9290
DAIDO MARUTA FINISHING CO LTD,1013470,DAIDO MARUTA SENKO,JPN,,,10035
DAIDO STEEL CO LTD,1013473,GIFU WORKS,JPN,,,15087
DAIHATSU METAL KOGYO,1013478,SHIMANE DAIHATSU,JPN,,,41094
DAIHATSU MOTOR CO LTD,1013476,SHIGA RYUO WORKS,JPN,,,41057
DAIHEIGEN HOTEL,1013480,DAIHEIGEN HOTEL,JPN,,,10039
