gppd_id,name,dukes_name,repd_name,capacity,fuel,repd_id,geo_id,carma_id,repd_id2,owner,year_of_data,source,url,latitude,longitude,geolocation_source
GBR0003453,Lochhead,Lochhead,Lochhead Farm,6.0,Wind,3453,,,,A7 Energy / Green Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.6959,-3.9823,UK Renewable Energy Planning Database
GBR0002169,Horam,Horam,Horam,8.11512,Solar,2169,,,,Vogt Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.9313,0.2377,UK Renewable Energy Planning Database
GBR0002166,Priest Weston,,Priest Weston,1.0,Solar,2166,,,,Mellington Farm,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.5693,-3.0504,UK Renewable Energy Planning Database
GBR0002164,Helland Meads - resubmission,,Helland Meads - resubmission,1.2,Solar,2164,,,,Mr & Mrs Dennis,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.0174,-2.9591,UK Renewable Energy Planning Database
GBR0002165,Crow Trees Farm,,Crow Trees Farm,4.8,Solar,2165,,,,Trina Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.1073,-1.2991,UK Renewable Energy Planning Database
GBR0002162,Temple Normanton (England),Temple Normanton (England),Land north of Temple Normanton,4.89398,Solar,2162,,,,Lark Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.2071,-1.3724,UK Renewable Energy Planning Database
GBR0006230,Oakfield Farm,,Oakfield Farm,5.0,Solar,6230,,,,Renewable Source,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.7719,-2.8103,UK Renewable Energy Planning Database
GBR0002160,Skegness Solar Park,,Skegness Solar Park,4.9,Solar,2160,,,,Skegness Solar Park,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.1551,0.2965,UK Renewable Energy Planning Database
GBR0005063,Land at Dayfields Farm,,Land at Dayfields Farm,4.7,Solar,5063,,,,TGC Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.0269,-1.6572,UK Renewable Energy Planning Database
GBR0006231,Oakfield Farm - extension,,Oakfield Farm - extension,1.7,Solar,6231,,,,Renewable Source,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.7722,-2.8066,UK Renewable Energy Planning Database
GBR0005793,Greaves Solar Farm,,Greaves Solar Farm,5.0,Solar,5793,,,,New Energy for the World,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.2859,-2.6851,UK Renewable Energy Planning Database
GBR0005415,Twin Yards Solar Farm,,Twin Yards Solar Farm,5.0,Solar,5415,,,,Global Renewable Construction,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.1188,-1.3214,UK Renewable Energy Planning Database
GBR1000378,Little Barford GT,Little Barford GT,,17.0,Gas,,4053,,,RWE Npower Plc,2017,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes,52.2046,-0.2693,GEODB
GBR1000379,Culligran,Culligran,,17.0,Hydro,,,9829,,Scottish and Southern: Hydro Schemes - Affric/Beauly,2017,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes,57.346,-4.7627,CARMA
GBR1000374,Aberthaw B,Aberthaw B,,1586.0,Coal,,1972,,,RWE Npower Plc,2017,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes,51.3873,-3.4049,GEODB
GBR0005145,Drakelow Solar Farm,,Drakelow Solar Farm,5.0,Solar,5145,,,,BlackRock,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.7742,-1.6535,UK Renewable Energy Planning Database
GBR1000376,Cowes,Cowes,,140.0,Gas,,2807,,,RWE Npower Plc,2017,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes,50.7469,-1.2862,GEODB
GBR0003698,Greenhill Croft,,Greenhill Croft,4.6,Wind,3698,,,,Green Cat Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,57.5946,-2.2011,UK Renewable Energy Planning Database
GBR1000370,Great Yarmouth,Great Yarmouth,,420.0,Gas,,3389,,,RWE Npower Plc,2017,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes,52.5839,1.7338,GEODB
GBR1000371,Little Barford,Little Barford,,720.0,Gas,,4053,,,RWE Npower Plc,2017,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes,52.2046,-0.2693,GEODB
GBR1000372,Pembroke,Pembroke,,2180.0,Gas,,4743,,,RWE Npower Plc,2017,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes,51.685,-4.99,GEODB
GBR0005412,Land west of Welton Road,,Land west of Welton Road,4.4,Solar,5412,,,,Lightsource Renewable Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.8089,-3.0022,UK Renewable Energy Planning Database
GBR2000634,Fasnakyle,Fasnakyle,,69.0,Hydro,,,13180,,,None,,,None,None,
GBR0003361,PROMISED LAND FARM,,PROMISED LAND FARM,1.0,Wind,3361,,,,Karl Spratt,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.5113,-2.7378,UK Renewable Energy Planning Database
GBR0005146,Land at Five Oaks Farm,,Land at Five Oaks Farm,5.0,Solar,5146,,,,Low Carbon,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.0463,-0.4342,UK Renewable Energy Planning Database
GBR0000834,Chineham ERF,,Chineham ERF,8.0,Waste,834,,,,Veolia,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.292,-1.0377,UK Renewable Energy Planning Database
GBR0000835,Marchwood ERF,,Marchwood ERF,16.0,Waste,835,,,,Veolia,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.8981,-1.4553,UK Renewable Energy Planning Database
GBR0000831,Fibrepower  Slough,,Fibrepower  Slough,50.0,Waste,831,,,,Scottish and Southern Energy (SSE),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.5244,-0.6277,UK Renewable Energy Planning Database
GBR0003693,Gallowhill,,Gallowhill,1.8,Wind,3693,,,,Colin Risbridger,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,59.2766,-2.9822,UK Renewable Energy Planning Database
GBR0002822,Mornflake Oats Wind Turbine,,Mornflake Oats Wind Turbine,2.3,Wind,2822,,,,Mornflake Oats/ Hamlyns Oats,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,57.6599,-2.6462,UK Renewable Energy Planning Database
GBR0002563,Cefn Croes,Cefn Croes,Cefn Croes Wind Farm,59.0,Wind,2563,,,,Renewable Development Company Ltd  KENTECH Ltd,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.405,-3.7507,UK Renewable Energy Planning Database
GBR0002566,Cemmaes,Cemmaes,Cemmaes 'B' Wind Farm,15.3,Wind,2566,,7580,,Vestas,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.6579,-3.6721,UK Renewable Energy Planning Database
GBR0002567,Trysglwyn,Trysglwyn,Trysglwyn Wind Farm,5.6,Wind,2567,,46411,,RWE npower,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.3748,-4.3465,UK Renewable Energy Planning Database
GBR0002564,Carno,Carno,Carno 'B' Wind Farm,33.6,Wind,2564,,7181,2565,RWE npower,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.5494,-3.6082,UK Renewable Energy Planning Database
GBR0002565,Carno 'A' Wind Farm,,Carno 'A' Wind Farm,16.8,Wind,2565,,,,RWE npower,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.5423,-3.5792,UK Renewable Energy Planning Database
GBR0002568,Hafoty Ucha '2' and '3' Wind Turbine,,Hafoty Ucha '2' and '3' Wind Turbine,2.6,Wind,2568,,,,Mr. Smallwood,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.9962,-3.5883,UK Renewable Energy Planning Database
GBR0003961,Glenbuck,,Glenbuck,9.2,Wind,3961,,,,Energia Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.0101,-6.4124,UK Renewable Energy Planning Database
GBR0003963,Marr Windfarm,,Marr Windfarm,8.0,Wind,3963,,,,Banks Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.533,-1.2397,UK Renewable Energy Planning Database
GBR0003962,Glenbuck II,,Glenbuck II,6.9,Wind,3962,,,,Energia,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.0101,-6.4124,UK Renewable Energy Planning Database
GBR0003964,Nissan Motors Plant Extn,,Nissan Motors Plant Extn,2.0,Wind,3964,,,,TNEI Services Ltd,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.9139,-1.4808,UK Renewable Energy Planning Database
GBR0002782,Courtstone Wind Turbine,,Courtstone Wind Turbine,2.3,Wind,2782,,,,,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,57.392,-2.261,UK Renewable Energy Planning Database
GBR0003968,Hill of Fiddes,Hill of Fiddes,Hill of Fiddes,6.9,Wind,3968,,64045,,Infinis  previously Broadview Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,57.3109,-2.1096,UK Renewable Energy Planning Database
GBR0002780,Mossmorran,Mossmorran,Mossmorran Wind Farm,4.6,Wind,2780,,,,Airvolution Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,56.0905,-3.3177,UK Renewable Energy Planning Database
GBR0003097,Bessy Bell 1,Bessy Bell 1,Bessy Bell Wind Farm,5.0,Wind,3097,,4250,,Colham Energy Ltd  plus Airtricty extrension,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.704,-7.4405,UK Renewable Energy Planning Database
GBR0003096,Little Cheyne Court,Little Cheyne Court,Little Cheyne Court Wind Farm,59.8,Wind,3096,,25420,,RWE npower,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.9638,0.8227,UK Renewable Energy Planning Database
GBR0003090,Myres Hill,,Myres Hill,1.8,Wind,3090,,,,National Energy Laboratories (NEL),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.6919,-4.279,UK Renewable Energy Planning Database
GBR0003093,National Wind Turbine Test Site,,National Wind Turbine Test Site,4.7,Wind,3093,,,,NEL  East Kilbride  Glasgow G75 0QU,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.6907,-4.2844,UK Renewable Energy Planning Database
GBR0003092,High Sharpley,High Sharpley,High Sharpley Wind Farm,2.6,Wind,3092,,,,REG Windpower (previously Cornwall Light & Power),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.8403,-1.3375,UK Renewable Energy Planning Database
GBR0003568,Lendrum's Bridge,Lendrum's Bridge,Lendrum's Bridge Wind Farm,5.9,Wind,3568,,,,Renewable Energy Systems (RES),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.3927,-7.1834,UK Renewable Energy Planning Database
GBR0004825,Caldecote Manor Farm,,Caldecote Manor Farm,5.0,Solar,4825,,,,Sustain Energy Solutions,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.2104,-0.2071,UK Renewable Energy Planning Database
GBR0000941,North Yard EfW,,North Yard EfW,22.5,Waste,941,,,,MVV Environment,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.3971,-4.1849,UK Renewable Energy Planning Database
GBR0002307,Brook Farm,Brook Farm,Brooks Farm Solar Park,8.91036,Solar,2307,,,,Green Energy UK Direct Ltd,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.8539,-1.1318,UK Renewable Energy Planning Database
GBR0005554,Land North of the Wood at Averill Farm,,Land North of the Wood at Averill Farm,5.0,Solar,5554,,,,Stretton Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.1469,-1.3955,UK Renewable Energy Planning Database
GBR0002300,Hardingham Solar Farm - extension,,Hardingham Solar Farm - extension,5.2,Solar,2300,,,,Solar Century/ Bluefield Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.6032,1.0304,UK Renewable Energy Planning Database
GBR0002308,Christchurch Energy,,Christchurch Energy,18.0,Solar,2308,,,,New Forest Energy Ltd,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.7555,-1.7502,UK Renewable Energy Planning Database
GBR0002309,Yarburgh,Yarburgh,Yarburgh Grove Farm,8.0861,Solar,2309,,,,Green Switch Solutions - SOLD,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.4075,0.0188,UK Renewable Energy Planning Database
GBR0005099,Fanny House,Fanny House,Fanny House Farm,4.942,Solar,5099,,,,Primrose Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.0521,-2.8783,UK Renewable Energy Planning Database
GBR0005926,Brook Hall Farm (resubmission),,Brook Hall Farm (resubmission),4.7,Solar,5926,,,,South West Solar Parks (Brook Hall Farm SPV),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.2802,-2.214,UK Renewable Energy Planning Database
GBR0003897,Severn Trent Water - Stoke Bardolph Wind Turbine,,Severn Trent Water - Stoke Bardolph Wind Turbine,1.5,Wind,3897,,,,Severn Trent Water,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.9758,-1.044,UK Renewable Energy Planning Database
GBR0003896,Mynydd Y Gwrhyd Windfarm (resubmission),,Mynydd Y Gwrhyd Windfarm (resubmission),4.7,Wind,3896,,,,Awel Aman Tawe,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.7784,-3.8472,UK Renewable Energy Planning Database
GBR0003890,Marston Vale Country Park Wind Turbine,,Marston Vale Country Park Wind Turbine,1.5,Wind,3890,,,,Blue Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.0647,-0.5354,UK Renewable Energy Planning Database
GBR0003277,Carno 'A'and 'B' Wind Farm  (Extension),,Carno 'A'and 'B' Wind Farm  (Extension),15.6,Wind,3277,,,,RWE npower,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.5423,-3.5792,UK Renewable Energy Planning Database
GBR1000402,Inverawe,Inverawe,,25.0,Hydro,,,19476,,Scottish and Southern: Hydro Schemes - Sloy/Awe,2017,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes,57.0363,-5.6812,CARMA
GBR1000403,Nant,Nant,,15.0,Hydro,,,30429,,Scottish and Southern: Hydro Schemes - Sloy/Awe,2017,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes,55.9846,-4.821,CARMA
