FacilityReportID,PollutantReleaseAndTransferReportID,FacilityID,NationalID,ParentCompanyName,FacilityName,StreetName,BuildingNumber,City,PostalCode,CountryCode,CountryName,Lat,Long,RBDGeoCode,RBDGeoName,NUTSRegionGeoCode,NUTSRegionGeoName,RBDSourceCode,RBDSourceName,NUTSRegionSourceCode,NUTSRegionSourceName,NACEMainEconomicActivityCode,NACEMainEconomicActivityName,MainEconomicActivityNameSource,CompetentAuthorityName,CompetentAuthorityAddressStreetName,CompetentAuthorityAddressBuildingNumber,CompetentAuthorityAddressCity,CompetentAuthorityAddressPostalCode,CompetentAuthorityAddressCountryCode,CompetentAuthorityAddressCountryName,CompetentAuthorityTelephoneCommunication,CompetentAuthorityFaxCommunication,CompetentAuthorityEmailCommunication,CompetentAuthorityContactPersonName,ProductionVolumeProductName,ProductionVolumeQuantity,ProductionVolumeUnitCode,ProductionVolumeUnitName,TotalIPPCInstallationQuantity,OperatingHours,TotalEmployeeQuantity,WebsiteCommunication,PublicInformation,ConfidentialIndicator,ConfidentialityReasonCode,ConfidentialityReasonName,ProtectVoluntaryData,RemarkText,MainIASectorCode,MainIASectorName,MainIAActivityCode,MainIAActivityName,MainIASubActivityCode,MainIASubActivityName
17756,8,2355,06-06-82900010631,WINGAS GmbH,"Verdichterstation Eiterfeld-Reckrod, WINGAS",Mengerser Stra§e 30,,Eiterfeld - Reckrod,36132,DE,Germany,50.785628,9.788378,DE4000,Weser,DE73,Kassel,UNKNOWN,N/A,,,NACE_1.1:40.20,Manufacture of gas; distribution of gaseous fuels through mains,Manufacture of gas; distribution of gaseous fuels through mains,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17759,8,2362,06-06-90031210632,K+S KALI GmbH,"Werk Werra, Standort Hattorf",Hattorfer Stra§e -,,Philippsthal,36269,DE,Germany,50.839864,9.981009,DE4000,Weser,DE73,Kassel,UNKNOWN,N/A,,,NACE_1.1:14.30,Mining of chemical and fertiliser minerals,Mining of chemical and fertiliser minerals,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17760,8,2364,06-06-90032200632,K+S KALI GmbH,"Werk Werra, Standort Wintershall",In der Aue 1,,Heringen - Heringen,36262,DE,Germany,50.893585,9.995868,DE4000,Weser,DE73,Kassel,UNKNOWN,N/A,,,NACE_1.1:14.30,Mining of chemical and fertiliser minerals,Mining of chemical and fertiliser minerals,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17781,8,2389,06-07-6021280 (152000300),keine,Kraftwerke Mainz-Wiesbaden AG,Ga§nerallee 33,,Mainz,55120,DE,Germany,50.029352,8.236945,DE2000,Rhine,DEB3,Rheinhessen-Pfalz,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17797,8,2408,06-07-8030815 (150002600),keine,Techn. Werke Kaiserslautern Versorgungs AG,Karcherstr. 28,,Kaiserslautern,67655,DE,Germany,49.434973,7.760889,DE2000,Rhine,DEB3,Rheinhessen-Pfalz,UNKNOWN,N/A,,,NACE_1.1:40.30,Steam and hot water supply,Steam and hot water supply,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17811,8,2424,06-07-8449383,Megal GmbH,Megal-Verdichterstation,Au§erhalb -,,Mittelbrunn,66851,DE,Germany,49.37686,7.567129,DE2000,Rhine,DEB3,Rheinhessen-Pfalz,UNKNOWN,N/A,,,NACE_1.1:60.30,Transport via pipelines,Transport via pipelines,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17813,8,2426,06-07-8537284,TENP GmbH,TENP Verdichterstation,Au§erhalb -,,Mittelbrunn,66851,DE,Germany,49.374357,7.563938,DE2000,Rhine,DEB3,Rheinhessen-Pfalz,UNKNOWN,N/A,,,NACE_1.1:60.30,Transport via pipelines,Transport via pipelines,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17814,8,2427,06-07-8546250 (154004900),RWE,RWE Power Kraftwerke Region West,"BASF AG, Bau C212 -",,Ludwigshafen,67056,DE,Germany,49.50046,8.43295,DE2000,Rhine,DEB3,Rheinhessen-Pfalz,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17818,8,2433,06-07-8785447,BASF Gruppe,BASF Power GmbH,Carl-Bosch-Str. 38,,Ludwigshafen,67056,DE,Germany,50.417378,8.408019,DE2000,Rhine,DE72,Giessen,UNKNOWN,N/A,,,NACE_1.1:40.00,"Electricity, gas, steam and hot water supply","Electricity, gas, steam and hot water supply",Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17819,8,2434,06-08-1020129,EnBW Kraftwerke AG,Heizkraftwerk Heilbronn,Lichtenbergerstra§e 23,,Heilbronn,74076,DE,Germany,49.176598,9.208223,DE2000,Rhine,DE11,Stuttgart,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17821,8,2436,06-08-1195689,EnBW Kraftwerke AG,EnBW Kraftwerke AG,Voltastra§e 45,,Stuttgart,70376,DE,Germany,48.814449,9.219745,DE2000,Rhine,DE11,Stuttgart,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17824,8,2439,06-08-1371304,EnBW Kraftwerke AG,EnBW Kraftwerke AG,Langwiesenweg 27,,Stuttgart,70327,DE,Germany,48.78218,9.231252,DE2000,Rhine,DE11,Stuttgart,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17825,8,2440,06-08-1383701,FernwŠrme Ulm GmbH,FernwŠrme Ulm GmbH,Magirusstra§e 21,,Ulm,89077,DE,Germany,48.396936,9.966236,DE1000,Danube,DE14,TŸbingen,UNKNOWN,N/A,,,NACE_1.1:40.30,Steam and hot water supply,Steam and hot water supply,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17833,8,2450,06-08-1741292,EnBW Kraftwerke AG,EnBW Kraftwerke AG,Industriestrasse 11,,Altbach,73776,DE,Germany,48.717326,9.372219,DE2000,Rhine,DE11,Stuttgart,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17840,8,2459,06-08-2142201,EnBW Kraftwerke AG,EnBW Kraftwerke AG,Postfach N.N.,,Walheim,74399,DE,Germany,49.019717,9.156939,DE2000,Rhine,DE11,Stuttgart,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17849,8,2469,06-08-2797933,EnBW Kraftwerke AG,EnBW Kraftwerke AG,Fettweisstra§e 60,,Karlsruhe,76189,DE,Germany,49.013472,8.303393,DE2000,Rhine,DE12,Karlsruhe,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17854,8,2475,06-08-2948214,GKM Grosskraftwerk Mannheim AG,GKM Grosskraftwerk Mannheim AG,Marguerrestr. 1,,Mannheim,68199,DE,Germany,49.444491,8.495539,DE2000,Rhine,DE12,Karlsruhe,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17857,8,2478,06-08-3042693,Heizkraftwerk Pforzheim GmbH,Heizkraftwerk Pforzheim GmbH,Hohwiesenweg 15,,Pforzheim,75175,DE,Germany,48.897339,8.724324,DE2000,Rhine,DE12,Karlsruhe,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17863,8,2487,06-08-3610519,UniversitŠtsklinikum Freiburg,UniversitŠts-Klinikum Freiburg,Hartmannstr. 1,,Freiburg,79106,DE,Germany,48.008847,7.836972,DE2000,Rhine,DE13,Freiburg,UNKNOWN,N/A,,,NACE_1.1:85.00,Health and social work,Health and social work,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17959,8,2597,06-08-9611355,EnBW Kraftwerke AG,Industriekraftwerk Baienfurt OHG,Fabrikstra§e 1,,Baienfurt,88255,DE,Germany,47.830298,9.66374,DE2000,Rhine,DE14,TŸbingen,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17966,8,2604,06-08-9840001,WŠrmeverbundkraftwerk Freiburg GmbH,WŠrmeverbundkraftwerk Freiburg GmbH,Engesserstrasse 8,,Freiburg,79108,DE,Germany,48.023054,7.843718,DE2000,Rhine,DE13,Freiburg,UNKNOWN,N/A,,,NACE_1.1:40.00,"Electricity, gas, steam and hot water supply","Electricity, gas, steam and hot water supply",Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17968,8,2606,06-09-10000010001,E.ON Kraftwerke GmbH,Kraftwerk Ingolstadt,Bayernwerkstr. 30,,Gro§mehring,85096,DE,Germany,48.760858,11.502955,DE1000,Danube,DE21,Upper Bavaria,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17969,8,2607,06-09-10000010003,E.ON Kraftwerke GmbH,Kraftwerk Zolling,Leininger Stra§e 1,,Zolling,85406,DE,Germany,48.455195,11.799549,DE1000,Danube,DE21,Upper Bavaria,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17970,8,2609,06-09-10000290001,Pei§enberger Kraftwerksgesellschaft mbH PKG Pei§enberg,Pei§enberger Kraftwerksgesellschaft mbH,Bergwerkstr. 14,,"Pei§enberg,Markt",82380,DE,Germany,47.789337,11.054026,DE1000,Danube,DE21,Upper Bavaria,UNKNOWN,N/A,,,NACE_1.1:40.00,"Electricity, gas, steam and hot water supply","Electricity, gas, steam and hot water supply",Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17971,8,2610,06-09-10000880001,SWM Services Energie und Wasser GmbH Asset Management Produktion Energie,SWM Heizkraftwerk Nord,MŸnchner Stra§e 22,,Unterfšhring,85774,DE,Germany,48.181191,11.639798,DE1000,Danube,DE21,Upper Bavaria,UNKNOWN,N/A,,,NACE_1.1:40.30,Steam and hot water supply,Steam and hot water supply,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17972,8,2611,06-09-10000880003,SWM Services Energie und Wasser GmbH Asset Management Produktion Energie,SWM Heizkraftwerk Freimann,Frankfurter Ring 183,,MŸnchen,80807,DE,Germany,48.189023,11.596059,DE1000,Danube,DE21,Upper Bavaria,UNKNOWN,N/A,,,NACE_1.1:40.30,Steam and hot water supply,Steam and hot water supply,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17973,8,2612,06-09-10000880005,SWM Services Energie und Wasser GmbH Asset Management Produktion Energie,SWM Heizkraftwerk SŸd,Isartalstra§e 48,,MŸnchen,81379,DE,Germany,48.114104,11.555685,DE1000,Danube,DE21,Upper Bavaria,UNKNOWN,N/A,,,NACE_1.1:40.30,Steam and hot water supply,Steam and hot water supply,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
17989,8,2633,06-09-17120720001,"Kraftwerk Burghausen GmbH WL-O-D, LP 14, PK 9","Kraftwerk Burghausen GmbH, c/o E.ON Energy Projekts GmbH",Johannes-Hess-Str. 24,,Burghausen i.Lkr. Altštting,84489,DE,Germany,48.180919,12.847497,DE1000,Danube,DE21,Upper Bavaria,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18010,8,2662,06-09-18700080001,HMB - Heizkraftwerk Meggle Betreiberges. mbH,HMB - Heizkraftwerk Meggle Betreiberges. mbH,Megglestr. 6-12,,Wasserburg a.Inn,83512,DE,Germany,48.056605,12.184804,DE1000,Danube,DE21,Upper Bavaria,UNKNOWN,N/A,,,NACE_1.1:40.00,"Electricity, gas, steam and hot water supply","Electricity, gas, steam and hot water supply",Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18014,8,2668,06-09-18740480001,HBB Heizkraftwerk Bauernfeind Betreibergesellschaft mbH,HBB Heizkraftwerk Bauernfeind Betreibergesellschaft mbH,Rosenheimer Str. 37,,Raubling,83064,DE,Germany,47.795965,12.118365,DE1000,Danube,DE21,Upper Bavaria,UNKNOWN,N/A,,,NACE_1.1:40.00,"Electricity, gas, steam and hot water supply","Electricity, gas, steam and hot water supply",Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18041,8,2730,06-09-37300070003,Pfleiderer Holzwerkstoffe GmbH & Co.KG,Spanplattenwerk 3,Dreichlinger Sta§e 3,,Neumarkt i.d. Oberpfalz,92318,DE,Germany,48.362516,11.461076,DE1000,Danube,DE21,Upper Bavaria,UNKNOWN,N/A,,,NACE_1.1:20.00,Manufacture of wood & of products of wood & cork and of straw & plaiting...,Manufacture of wood & of products of wood & cork and of straw & plaiting...,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18042,8,2735,06-09-37400010001,MEGAL GmbH,"MEGAL GmbH, Waidhaus",Frankenreuth 76,,"Waidhaus,Markt",92726,DE,Germany,49.655189,12.513709,DE1000,Danube,DE23,Oberpfalz,UNKNOWN,N/A,,,NACE_1.1:40.21,Manufacture of gas,Manufacture of gas,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18043,8,2736,06-09-37400020001,E.ON Ruhrgas Transport AG & Co. KG,"E.ON Ruhrgas Transport AG & Co. KG, Waidhaus",Frankenreuth 54,,"Waidhaus,Markt",92726,DE,Germany,49.657514,12.510409,DE1000,Danube,DE23,Oberpfalz,UNKNOWN,N/A,,,NACE_1.1:40.21,Manufacture of gas,Manufacture of gas,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18073,8,2779,06-09-50001120001,Erlanger Stadtwerke AG,Heizkraftwerk Erlangen,€u§ere Brucker Str. 33,,Erlangen,91052,DE,Germany,49.592514,11.002124,DE2000,Rhine,DE25,Mittelfranken,UNKNOWN,N/A,,,NACE_1.1:40.30,Steam and hot water supply,Steam and hot water supply,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18074,8,2780,06-09-50003540002,N-ERGIE Aktiengesellschaft (ehem. EWAG),Heizkraftwerk Sandreuth,Sandreuthstra§e 21,,NŸrnberg,90441,DE,Germany,49.438748,11.0608,DE2000,Rhine,DE25,Mittelfranken,UNKNOWN,N/A,,,NACE_1.1:40.30,Steam and hot water supply,Steam and hot water supply,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18075,8,2781,06-09-50003680001,E.ON Kraftwerke GmbH,Kraftwerk Franken I,Felsenstra§e 14,,NŸrnberg,90449,DE,Germany,49.420826,11.00769,DE2000,Rhine,DE25,Mittelfranken,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18093,8,2809,06-09-60000090001,GKS GmbH,Grundlastwerk,Hafenstr. 30,,Schweinfurt,97424,DE,Germany,50.03011,10.223641,DE2000,Rhine,DE26,Unterfranken,UNKNOWN,N/A,,,NACE_1.1:40.00,"Electricity, gas, steam and hot water supply","Electricity, gas, steam and hot water supply",Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18094,8,2810,06-09-60000250001,Heizkraftwerk WŸrzburg GmbH,Heizkraftwerk an der FriedensbrŸcke,Veitshšchheimer Str. 1,,WŸrzburg,97070,DE,Germany,49.79993,9.923261,DE2000,Rhine,DE26,Unterfranken,UNKNOWN,N/A,,,NACE_1.1:40.30,Steam and hot water supply,Steam and hot water supply,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18100,8,2824,06-09-67621010002,Kraftwerk Obernburg GmbH,Industrie Center Obernburg,Glanzstoffstr. 1,,Erlenbach a.Main,63906,DE,Germany,49.827404,9.14865,DE2000,Rhine,DE26,Unterfranken,UNKNOWN,N/A,,,NACE_1.1:40.00,"Electricity, gas, steam and hot water supply","Electricity, gas, steam and hot water supply",Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18172,8,3123,06-10-00100999,Saar Energie AG,Kraftwerk Bexbach,Grubenstra§e 0,,Bexbach,66450,DE,Germany,49.363493,7.237062,DE2000,Rhine,Dec-00,Saarland,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18173,8,3124,06-10-00101000,Saar Energie AG,Kraftwerk Fenne,SaarbrŸcker Stra§e 133-135,,Všlklingen,66333,DE,Germany,49.249794,6.878464,DE2000,Rhine,Dec-00,Saarland,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18174,8,3125,06-10-00101003,Saar Energie AG,Kraftwerk Weiher,Holzer Stra§e 0,,Quierschied,66287,DE,Germany,49.334916,7.034083,DE2000,Rhine,Dec-00,Saarland,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18176,8,3127,06-10-0020157,Stadtwerke SaarbrŸcken,Stadtwerke SaarbrŸcken Heizkraftwerk RšmerbrŸcke,Bismarckstra§e 143,,SaarbrŸcken,66117,DE,Germany,49.223678,7.014872,DE2000,Rhine,Dec-00,Saarland,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18188,8,3139,06-10-0075248,Kraftwerk Ensdorf,Kraftwerk Ensdorf,Kurt-Kessler-Str. 1,,Ensdorf,66806,DE,Germany,49.293153,6.768705,DE2000,Rhine,Dec-00,Saarland,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18193,8,3145,06-11-01/1105501/0/000,Bewag HKW Klingenberg,Bewag AG HKW KLINGENBERG,Kšpenicker Chaussee 42,,Berlin,10317,DE,Germany,52.489287,13.497203,DE5000,Elbe,DE30,Berlin,UNKNOWN,N/A,,,NACE_1.1:40.00,"Electricity, gas, steam and hot water supply","Electricity, gas, steam and hot water supply",Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18194,8,3147,06-11-01/1105503/0/000,Bewag AG HKW MITTE,Bewag AG HKW MITTE,Kšpenicker Str. 59,,Berlin,10179,DE,Germany,52.511811,13.419897,DE5000,Elbe,DE30,Berlin,UNKNOWN,N/A,,,NACE_1.1:40.00,"Electricity, gas, steam and hot water supply","Electricity, gas, steam and hot water supply",Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18195,8,3149,06-11-01/1105602/0/000,Bewag HKW Reuter,Bewag AG HKW REUTER,Otternbuchtstr. 11,,Berlin,13599,DE,Germany,52.530855,13.245145,DE5000,Elbe,DE30,Berlin,UNKNOWN,N/A,,,NACE_1.1:40.00,"Electricity, gas, steam and hot water supply","Electricity, gas, steam and hot water supply",Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18196,8,3151,06-11-01/1105604/0/000,Bewag AG HKW MOABIT,Bewag AG HKW MOABIT,Friedrich-Krause-Ufer 10-15,,Berlin,13353,DE,Germany,52.537827,13.347041,DE5000,Elbe,DE30,Berlin,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18197,8,3153,06-11-01/1105607/0/000,Bewag HKW Lichterfelde,Bewag AG HKW LICHTERFELDE,Ostpreu§endamm 1,,Berlin,12207,DE,Germany,52.442206,13.452954,DE5000,Elbe,DE30,Berlin,UNKNOWN,N/A,,,NACE_1.1:40.00,"Electricity, gas, steam and hot water supply","Electricity, gas, steam and hot water supply",Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18198,8,3154,06-11-01/1105609/0/000,Bewag AG HKW Reuter West,Bewag AG HKW REUTER WEST,Gro§er Spreering 5-13 5,,Berlin,13599,DE,Germany,52.535378,13.242325,DE5000,Elbe,DE30,Berlin,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18201,8,3158,06-11-01/1502601/0/000,FERNHEIZWERK NEUK…LLN AG,FERNHEIZWERK NEUK…LLN AG,Weigandufer 49,,Berlin,12059,DE,Germany,52.47904,13.454168,DE5000,Elbe,DE30,Berlin,UNKNOWN,N/A,,,NACE_1.1:40.30,Steam and hot water supply,Steam and hot water supply,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18236,8,3215,06-12-30532000000,Stadtwerke Frankfurt (Oder) GmbH,Stadtwerke Frankfurt (Oder) GmbH,Am Hohen Feld NR. 4,,Frankfurt/Oder,15232,DE,Germany,52.318231,14.531534,DE6000,Odra,DE41,North-East Brandenburg,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
18246,8,3226,06-12-30644610000,WINGAS GmbH,WINGAS GmbH,Schšnflie§er Stra§e 15,,Lebus,15326,DE,Germany,52.442947,14.474122,DE6000,Odra,DE41,North-East Brandenburg,UNKNOWN,N/A,,,NACE_1.1:40.20,Manufacture of gas; distribution of gaseous fuels through mains,Manufacture of gas; distribution of gaseous fuels through mains,Not transferred from EPER,,,,,DE,Germany,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
